"","ensembl_gene_id","hgnc_symbol"
"42146","ENSG00000259089","GRAMD4P5"
"42147","ENSG00000259090","SEPTIN7P1"
"42148","ENSG00000259091","LINC00517"
"42149","ENSG00000259092","TRAV30"
"42150","ENSG00000259093",""
"42151","ENSG00000259096","SHLD2P2"
"42152","ENSG00000259097",""
"42153","ENSG00000259098",""
"42154","ENSG00000259100","COILP1"
"42155","ENSG00000259102","SMARCE1P3"
"42156","ENSG00000259103",""
"42157","ENSG00000259104","PTCSC3"
"42158","ENSG00000259105","RPS3AP4"
"42159","ENSG00000259106",""
"42160","ENSG00000259107","LINC00911"
"42161","ENSG00000259109",""
"42162","ENSG00000259110","LINC02304"
"42163","ENSG00000259111",""
"42164","ENSG00000259113",""
"42165","ENSG00000259115",""
"42166","ENSG00000259116",""
"42167","ENSG00000259117",""
"42168","ENSG00000259118",""
"42169","ENSG00000259119",""
"42170","ENSG00000259121",""
"42171","ENSG00000259122","TVP23BP1"
"42172","ENSG00000259123",""
"42173","ENSG00000259124",""
"42174","ENSG00000259126",""
"42175","ENSG00000259129","LINC00648"
"42176","ENSG00000259130",""
"42177","ENSG00000259132",""
"42178","ENSG00000259133",""
"42179","ENSG00000259134","LINC00924"
"42180","ENSG00000259135",""
"42181","ENSG00000259136",""
"42182","ENSG00000259137",""
"42183","ENSG00000259138",""
"42184","ENSG00000259140",""
"42185","ENSG00000259142","LINC00644"
"42186","ENSG00000259143",""
"42187","ENSG00000259144","RANBP20P"
"42188","ENSG00000259146",""
"42189","ENSG00000259148","YWHAZP1"
"42190","ENSG00000259149",""
"42191","ENSG00000259150","LINC00929"
"42192","ENSG00000259151","CAP2P1"
"42193","ENSG00000259152",""
"42194","ENSG00000259153",""
"42195","ENSG00000259155","STK16P1"
"42196","ENSG00000259156","CHEK2P2"
"42197","ENSG00000259157",""
"42198","ENSG00000259158","ADAM20P1"
"42199","ENSG00000259160",""
"42200","ENSG00000259161","NPM1P20"
"42201","ENSG00000259163",""
"42202","ENSG00000259164",""
"42203","ENSG00000259165","DDX18P1"
"42204","ENSG00000259166",""
"42205","ENSG00000259167","NMNAT1P1"
"42206","ENSG00000259168",""
"42207","ENSG00000259169","GNRHR2P1"
"42208","ENSG00000259170",""
"42209","ENSG00000259171",""
"42210","ENSG00000259172",""
"42211","ENSG00000259173",""
"42212","ENSG00000259175",""
"42213","ENSG00000259177",""
"42214","ENSG00000259178",""
"42215","ENSG00000259179","UBE2CP4"
"42216","ENSG00000259180",""
"42217","ENSG00000259181",""
"42218","ENSG00000259182",""
"42219","ENSG00000259183","MED28P6"
"42220","ENSG00000259185",""
"42221","ENSG00000259186","MRPS15P1"
"42222","ENSG00000259187",""
"42223","ENSG00000259188",""
"42224","ENSG00000259191",""
"42225","ENSG00000259192",""
"42226","ENSG00000259194",""
"42227","ENSG00000259195",""
"42228","ENSG00000259198",""
"42229","ENSG00000259199",""
"42230","ENSG00000259200",""
"42231","ENSG00000259201",""
"42232","ENSG00000259202",""
"42233","ENSG00000259203",""
"42234","ENSG00000259204",""
"42235","ENSG00000259205","PRKXP1"
"42236","ENSG00000259208",""
"42237","ENSG00000259211",""
"42238","ENSG00000259212",""
"42239","ENSG00000259213",""
"42240","ENSG00000259214",""
"42241","ENSG00000259215",""
"42242","ENSG00000259216",""
"42243","ENSG00000259217",""
"42244","ENSG00000259218","LINC00928"
"42245","ENSG00000259219",""
"42246","ENSG00000259221",""
"42247","ENSG00000259222",""
"42248","ENSG00000259223",""
"42249","ENSG00000259225","LINC02345"
"42250","ENSG00000259227",""
"42251","ENSG00000259228","HNRNPA1P62"
"42252","ENSG00000259229",""
"42253","ENSG00000259230","LINC02323"
"42254","ENSG00000259231",""
"42255","ENSG00000259232",""
"42256","ENSG00000259234","ANKRD34C-AS1"
"42257","ENSG00000259235",""
"42258","ENSG00000259236","GOLGA8VP"
"42259","ENSG00000259237","LINC02490"
"42260","ENSG00000259238",""
"42261","ENSG00000259239",""
"42262","ENSG00000259240","MIR4713HG"
"42263","ENSG00000259241",""
"42264","ENSG00000259244",""
"42265","ENSG00000259245","LINC02853"
"42266","ENSG00000259246","HMGN2P47"
"42267","ENSG00000259248","USP3-AS1"
"42268","ENSG00000259250",""
"42269","ENSG00000259251",""
"42270","ENSG00000259252",""
"42271","ENSG00000259254",""
"42272","ENSG00000259255",""
"42273","ENSG00000259257",""
"42274","ENSG00000259258",""
"42275","ENSG00000259259","NPM1P42"
"42276","ENSG00000259261","IGHV4OR15-8"
"42277","ENSG00000259262","NDUFA3P4"
"42278","ENSG00000259265",""
"42279","ENSG00000259266",""
"42280","ENSG00000259268",""
"42281","ENSG00000259269",""
"42282","ENSG00000259270",""
"42283","ENSG00000259273",""
"42284","ENSG00000259274",""
"42285","ENSG00000259275",""
"42286","ENSG00000259276",""
"42287","ENSG00000259277",""
"42288","ENSG00000259278",""
"42289","ENSG00000259280",""
"42290","ENSG00000259281","LINGO1-AS2"
"42291","ENSG00000259282","SPATA8-AS1"
"42292","ENSG00000259284","LINC02349"
"42293","ENSG00000259285",""
"42294","ENSG00000259286",""
"42295","ENSG00000259287",""
"42296","ENSG00000259288","BUB1B-PAK6"
"42297","ENSG00000259289","LINC02206"
"42298","ENSG00000259291","ZNF710-AS1"
"42299","ENSG00000259293","LIPC-AS1"
"42300","ENSG00000259295","CSPG4P12"
"42301","ENSG00000259296",""
"42302","ENSG00000259299",""
"42303","ENSG00000259300","TUBBP8"
"42304","ENSG00000259301",""
"42305","ENSG00000259302",""
"42306","ENSG00000259304",""
"42307","ENSG00000259306",""
"42308","ENSG00000259307","PLCB2-AS1"
"42309","ENSG00000259308","FABP5P8"
"42310","ENSG00000259309",""
"42311","ENSG00000259312",""
"42312","ENSG00000259314",""
"42313","ENSG00000259315","ACTG1P17"
"42314","ENSG00000259316",""
"42315","ENSG00000259317",""
"42316","ENSG00000259318","HMGN1P1"
"42317","ENSG00000259319",""
"42318","ENSG00000259320",""
"42319","ENSG00000259321",""
"42320","ENSG00000259322",""
"42321","ENSG00000259324",""
"42322","ENSG00000259326",""
"42323","ENSG00000259327",""
"42324","ENSG00000259330","INAFM2"
"42325","ENSG00000259331",""
"42326","ENSG00000259332","ST20-MTHFS"
"42327","ENSG00000259334","LINC00596"
"42328","ENSG00000259335","HNRNPMP1"
"42329","ENSG00000259336",""
"42330","ENSG00000259337","IGHV1OR15-2"
"42331","ENSG00000259338","H3P39"
"42332","ENSG00000259340",""
"42333","ENSG00000259341",""
"42334","ENSG00000259342",""
"42335","ENSG00000259343","TMC3-AS1"
"42336","ENSG00000259345",""
"42337","ENSG00000259346",""
"42338","ENSG00000259347",""
"42339","ENSG00000259350",""
"42340","ENSG00000259351",""
"42341","ENSG00000259352",""
"42342","ENSG00000259353",""
"42343","ENSG00000259354",""
"42344","ENSG00000259356",""
"42345","ENSG00000259358","DEPDC1P1"
"42346","ENSG00000259359",""
"42347","ENSG00000259360",""
"42348","ENSG00000259361","LINC00927"
"42349","ENSG00000259362",""
"42350","ENSG00000259363",""
"42351","ENSG00000259364",""
"42352","ENSG00000259365",""
"42353","ENSG00000259367",""
"42354","ENSG00000259368",""
"42355","ENSG00000259369",""
"42356","ENSG00000259370",""
"42357","ENSG00000259371",""
"42358","ENSG00000259374","NDUFB4P11"
"42359","ENSG00000259375",""
"42360","ENSG00000259376",""
"42361","ENSG00000259377",""
"42362","ENSG00000259378","DCAF13P3"
"42363","ENSG00000259379","MTND5P32"
"42364","ENSG00000259380",""
"42365","ENSG00000259381",""
"42366","ENSG00000259383",""
"42367","ENSG00000259385",""
"42368","ENSG00000259388",""
"42369","ENSG00000259389","H3P38"
"42370","ENSG00000259390",""
"42371","ENSG00000259392",""
"42372","ENSG00000259393",""
"42373","ENSG00000259394",""
"42374","ENSG00000259395",""
"42375","ENSG00000259396",""
"42376","ENSG00000259397",""
"42377","ENSG00000259398",""
"42378","ENSG00000259402",""
"42379","ENSG00000259403",""
"42380","ENSG00000259404","EFL1P1"
"42381","ENSG00000259405","ISCA1P4"
"42382","ENSG00000259407",""
"42383","ENSG00000259408",""
"42384","ENSG00000259409","BMF-AS1"
"42385","ENSG00000259410",""
"42386","ENSG00000259411","HNRNPA1P45"
"42387","ENSG00000259413",""
"42388","ENSG00000259414",""
"42389","ENSG00000259415",""
"42390","ENSG00000259416","LINC02883"
"42391","ENSG00000259417","CTXND1"
"42392","ENSG00000259418",""
"42393","ENSG00000259419","HNRNPCP3"
"42394","ENSG00000259420",""
"42395","ENSG00000259422",""
"42396","ENSG00000259423",""
"42397","ENSG00000259424","IRAIN"
"42398","ENSG00000259425",""
"42399","ENSG00000259426",""
"42400","ENSG00000259427","DPPA5P2"
"42401","ENSG00000259428","HMGB3P26"
"42402","ENSG00000259429","UBE2Q2P2"
"42403","ENSG00000259430","CERS3-AS1"
"42404","ENSG00000259431","THTPA"
"42405","ENSG00000259432",""
"42406","ENSG00000259433",""
"42407","ENSG00000259434",""
"42408","ENSG00000259435","OR4N3P"
"42409","ENSG00000259437",""
"42410","ENSG00000259438","MAPK6-DT"
"42411","ENSG00000259440","NPM1P43"
"42412","ENSG00000259441","MRPL15P1"
"42413","ENSG00000259442",""
"42414","ENSG00000259443",""
"42415","ENSG00000259444",""
"42416","ENSG00000259446",""
"42417","ENSG00000259447",""
"42418","ENSG00000259448","LINC02352"
"42419","ENSG00000259449","NIFKP8"
"42420","ENSG00000259452",""
"42421","ENSG00000259453",""
"42422","ENSG00000259454","WBP1LP5"
"42423","ENSG00000259457",""
"42424","ENSG00000259458",""
"42425","ENSG00000259459","LINC02568"
"42426","ENSG00000259460",""
"42427","ENSG00000259461","ANP32BP3"
"42428","ENSG00000259462","CPEB1-AS1"
"42429","ENSG00000259463",""
"42430","ENSG00000259464","SNRPCP18"
"42431","ENSG00000259465","AHCYP7"
"42432","ENSG00000259466","NPM1P47"
"42433","ENSG00000259467","NDUFAF4P1"
"42434","ENSG00000259468",""
"42435","ENSG00000259469",""
"42436","ENSG00000259470","KRT8P9"
"42437","ENSG00000259471","LINC01169"
"42438","ENSG00000259473","LINC02205"
"42439","ENSG00000259474",""
"42440","ENSG00000259475",""
"42441","ENSG00000259476",""
"42442","ENSG00000259477",""
"42443","ENSG00000259478",""
"42444","ENSG00000259479","SORD2P"
"42445","ENSG00000259481",""
"42446","ENSG00000259482","RORA-AS2"
"42447","ENSG00000259483",""
"42448","ENSG00000259485","LINC02253"
"42449","ENSG00000259488",""
"42450","ENSG00000259489","KRT18P47"
"42451","ENSG00000259490","IGHV3OR15-7"
"42452","ENSG00000259493","TFDP1P3"
"42453","ENSG00000259494","MRPL46"
"42454","ENSG00000259495",""
"42455","ENSG00000259496","GEMIN8P1"
"42456","ENSG00000259498","TPM1-AS"
"42457","ENSG00000259499",""
"42458","ENSG00000259500","KRT8P24"
"42459","ENSG00000259502",""
"42460","ENSG00000259503",""
"42461","ENSG00000259504",""
"42462","ENSG00000259505",""
"42463","ENSG00000259507",""
"42464","ENSG00000259508",""
"42465","ENSG00000259509",""
"42466","ENSG00000259511","UBE2Q2L"
"42467","ENSG00000259512","HNRNPA1P5"
"42468","ENSG00000259513","CYCSP38"
"42469","ENSG00000259514",""
"42470","ENSG00000259515",""
"42471","ENSG00000259516","ANP32AP1"
"42472","ENSG00000259518","LINC01583"
"42473","ENSG00000259519",""
"42474","ENSG00000259520",""
"42475","ENSG00000259521","INO80-AS1"
"42476","ENSG00000259522",""
"42477","ENSG00000259523",""
"42478","ENSG00000259525","GCSHP2"
"42479","ENSG00000259527","LINC00052"
"42480","ENSG00000259528",""
"42481","ENSG00000259529",""
"42482","ENSG00000259530",""
"42483","ENSG00000259531",""
"42484","ENSG00000259532",""
"42485","ENSG00000259534",""
"42486","ENSG00000259535","RPL21P12"
"42487","ENSG00000259536",""
"42488","ENSG00000259538","UBE2Q2P11"
"42489","ENSG00000259539",""
"42490","ENSG00000259540",""
"42491","ENSG00000259542",""
"42492","ENSG00000259543",""
"42493","ENSG00000259544",""
"42494","ENSG00000259545",""
"42495","ENSG00000259546",""
"42496","ENSG00000259547","CYCSP2"
"42497","ENSG00000259548",""
"42498","ENSG00000259550","HNRNPA1P74"
"42499","ENSG00000259551",""
"42500","ENSG00000259553",""
"42501","ENSG00000259554",""
"42502","ENSG00000259555",""
"42503","ENSG00000259556",""
"42504","ENSG00000259557","HMGN1P26"
"42505","ENSG00000259558","MESTP2"
"42506","ENSG00000259560",""
"42507","ENSG00000259561",""
"42508","ENSG00000259562",""
"42509","ENSG00000259563",""
"42510","ENSG00000259564",""
"42511","ENSG00000259565","KRT8P23"
"42512","ENSG00000259569",""
"42513","ENSG00000259570",""
"42514","ENSG00000259572","LINC01491"
"42515","ENSG00000259573","NMNAT1P5"
"42516","ENSG00000259575",""
"42517","ENSG00000259577","CERNA1"
"42518","ENSG00000259579",""
"42519","ENSG00000259580",""
"42520","ENSG00000259581","TYRO3P"
"42521","ENSG00000259582",""
"42522","ENSG00000259583",""
"42523","ENSG00000259584",""
"42524","ENSG00000259585","RBM17P4"
"42525","ENSG00000259586",""
"42526","ENSG00000259587",""
"42527","ENSG00000259588",""
"42528","ENSG00000259589",""
"42529","ENSG00000259590","LINC02244"
"42530","ENSG00000259591",""
"42531","ENSG00000259592","PRELID1P4"
"42532","ENSG00000259593","MTND5P40"
"42533","ENSG00000259594",""
"42534","ENSG00000259595",""
"42535","ENSG00000259598",""
"42536","ENSG00000259600",""
"42537","ENSG00000259601",""
"42538","ENSG00000259602",""
"42539","ENSG00000259604",""
"42540","ENSG00000259608",""
"42541","ENSG00000259609",""
"42542","ENSG00000259611","LINC01582"
"42543","ENSG00000259612","EEF1A1P22"
"42544","ENSG00000259614","TUBAP12"
"42545","ENSG00000259615",""
"42546","ENSG00000259616",""
"42547","ENSG00000259617",""
"42548","ENSG00000259619",""
"42549","ENSG00000259620",""
"42550","ENSG00000259621",""
"42551","ENSG00000259622",""
"42552","ENSG00000259624",""
"42553","ENSG00000259626","MTND3P12"
"42554","ENSG00000259627",""
"42555","ENSG00000259630","FABP5P9"
"42556","ENSG00000259632",""
"42557","ENSG00000259633","UBE2Q2P8"
"42558","ENSG00000259635",""
"42559","ENSG00000259636",""
"42560","ENSG00000259637","DNM1P38"
"42561","ENSG00000259639",""
"42562","ENSG00000259642","ST20-AS1"
"42563","ENSG00000259644",""
"42564","ENSG00000259645",""
"42565","ENSG00000259646",""
"42566","ENSG00000259647",""
"42567","ENSG00000259648",""
"42568","ENSG00000259649",""
"42569","ENSG00000259650",""
"42570","ENSG00000259651","MTCO3P23"
"42571","ENSG00000259652",""
"42572","ENSG00000259654",""
"42573","ENSG00000259655",""
"42574","ENSG00000259656",""
"42575","ENSG00000259657","PIGHP1"
"42576","ENSG00000259658",""
"42577","ENSG00000259659",""
"42578","ENSG00000259660","DNM1P47"
"42579","ENSG00000259661",""
"42580","ENSG00000259664","LINC02254"
"42581","ENSG00000259665",""
"42582","ENSG00000259666","LINGO1-AS1"
"42583","ENSG00000259668",""
"42584","ENSG00000259669",""
"42585","ENSG00000259670",""
"42586","ENSG00000259671","MTCYBP23"
"42587","ENSG00000259672",""
"42588","ENSG00000259673","IQCH-AS1"
"42589","ENSG00000259674",""
"42590","ENSG00000259675",""
"42591","ENSG00000259676",""
"42592","ENSG00000259677",""
"42593","ENSG00000259678",""
"42594","ENSG00000259681",""
"42595","ENSG00000259682",""
"42596","ENSG00000259683",""
"42597","ENSG00000259684",""
"42598","ENSG00000259685","IDH2-DT"
"42599","ENSG00000259686","HNRNPA1P71"
"42600","ENSG00000259687","LINC01220"
"42601","ENSG00000259688",""
"42602","ENSG00000259690",""
"42603","ENSG00000259691","FKBP1AP2"
"42604","ENSG00000259692",""
"42605","ENSG00000259694",""
"42606","ENSG00000259695",""
"42607","ENSG00000259696",""
"42608","ENSG00000259697",""
"42609","ENSG00000259698","FAM30C"
"42610","ENSG00000259699","HMGB1P8"
"42611","ENSG00000259700",""
"42612","ENSG00000259701",""
"42613","ENSG00000259702",""
"42614","ENSG00000259704",""
"42615","ENSG00000259705",""
"42616","ENSG00000259706","HSP90B2P"
"42617","ENSG00000259707",""
"42618","ENSG00000259708",""
"42619","ENSG00000259709",""
"42620","ENSG00000259710","NUTF2P6"
"42621","ENSG00000259712",""
"42622","ENSG00000259713",""
"42623","ENSG00000259715",""
"42624","ENSG00000259717","LINC00677"
"42625","ENSG00000259719","LINC02284"
"42626","ENSG00000259720",""
"42627","ENSG00000259721",""
"42628","ENSG00000259722",""
"42629","ENSG00000259724","LINC01581"
"42630","ENSG00000259726","CSPG4P11"
"42631","ENSG00000259727",""
"42632","ENSG00000259728","LINC00933"
"42633","ENSG00000259730",""
"42634","ENSG00000259731",""
"42635","ENSG00000259732",""
"42636","ENSG00000259734",""
"42637","ENSG00000259735",""
"42638","ENSG00000259736","CRTC3-AS1"
"42639","ENSG00000259737",""
"42640","ENSG00000259738","ZNF444P1"
"42641","ENSG00000259740",""
"42642","ENSG00000259742",""
"42643","ENSG00000259743",""
"42644","ENSG00000259744",""
"42645","ENSG00000259746","HSPE1P3"
"42646","ENSG00000259749","NCAPGP2"
"42647","ENSG00000259750","NSA2P4"
"42648","ENSG00000259751","TUBAP11"
"42649","ENSG00000259754",""
"42650","ENSG00000259755",""
"42651","ENSG00000259756",""
"42652","ENSG00000259760",""
"42653","ENSG00000259761",""
"42654","ENSG00000259762",""
"42655","ENSG00000259763","LINC02157"
"42656","ENSG00000259764","PCSK6-AS1"
"42657","ENSG00000259767",""
"42658","ENSG00000259769",""
"42659","ENSG00000259770",""
"42660","ENSG00000259771",""
"42661","ENSG00000259772",""
"42662","ENSG00000259773",""
"42663","ENSG00000259774",""
"42664","ENSG00000259775",""
"42665","ENSG00000259780",""
"42666","ENSG00000259781","HMGB1P6"
"42667","ENSG00000259783","LINC02259"
"42668","ENSG00000259784",""
"42669","ENSG00000259789",""
"42670","ENSG00000259790","ANP32BP1"
"42671","ENSG00000259792",""
"42672","ENSG00000259805",""
"42673","ENSG00000259814",""
"42674","ENSG00000259838","ELOCP2"
"42675","ENSG00000259840",""
"42676","ENSG00000259845","HERC2P10"
"42677","ENSG00000259868",""
"42678","ENSG00000259870",""
"42679","ENSG00000259878",""
"42680","ENSG00000259883","EHD4-AS1"
"42681","ENSG00000259890","DNM1P50"
"42682","ENSG00000259892",""
"42683","ENSG00000259895",""
"42684","ENSG00000259904","ACTG1P15"
"42685","ENSG00000259905","PWRN1"
"42686","ENSG00000259906",""
"42687","ENSG00000259907",""
"42688","ENSG00000259909",""
"42689","ENSG00000259910",""
"42690","ENSG00000259917","HNRNPLP2"
"42691","ENSG00000259921",""
"42692","ENSG00000259924",""
"42693","ENSG00000259931",""
"42694","ENSG00000259932",""
"42695","ENSG00000259933",""
"42696","ENSG00000259935",""
"42697","ENSG00000259941",""
"42698","ENSG00000259947","LINC02124"
"42699","ENSG00000259948",""
"42700","ENSG00000259964","THSD4-AS1"
"42701","ENSG00000259967",""
"42702","ENSG00000259969",""
"42703","ENSG00000259986",""
"42704","ENSG00000259993",""
"42705","ENSG00000259998",""
"42706","ENSG00000260007",""
"42707","ENSG00000260022",""
"42708","ENSG00000260035",""
"42709","ENSG00000260036",""
"42710","ENSG00000260037",""
"42711","ENSG00000260046",""
"42712","ENSG00000260051",""
"42713","ENSG00000260053","ABCB10P4"
"42714","ENSG00000260062","GOLGA2P11"
"42715","ENSG00000260095",""
"42716","ENSG00000260096","DNM1P33"
"42717","ENSG00000260103",""
"42718","ENSG00000260104",""
"42719","ENSG00000260107",""
"42720","ENSG00000260109",""
"42721","ENSG00000260123",""
"42722","ENSG00000260125","AGBL1-AS1"
"42723","ENSG00000260128","ULK4P2"
"42724","ENSG00000260132",""
"42725","ENSG00000260139","CSPG4P13"
"42726","ENSG00000260144",""
"42727","ENSG00000260152",""
"42728","ENSG00000260159",""
"42729","ENSG00000260165",""
"42730","ENSG00000260170",""
"42731","ENSG00000260172","LINC01413"
"42732","ENSG00000260173",""
"42733","ENSG00000260174","SYNGR2P1"
"42734","ENSG00000260182",""
"42735","ENSG00000260206",""
"42736","ENSG00000260211",""
"42737","ENSG00000260232","PWRN4"
"42738","ENSG00000260235",""
"42739","ENSG00000260260","SNHG19"
"42740","ENSG00000260266","PPIAP46"
"42741","ENSG00000260269",""
"42742","ENSG00000260272",""
"42743","ENSG00000260274",""
"42744","ENSG00000260275",""
"42745","ENSG00000260282","EIF4EBP2P2"
"42746","ENSG00000260284","TPSP2"
"42747","ENSG00000260285",""
"42748","ENSG00000260288",""
"42749","ENSG00000260293",""
"42750","ENSG00000260305","NTRK3-AS1"
"42751","ENSG00000260316",""
"42752","ENSG00000260337",""
"42753","ENSG00000260339","HEXA-AS1"
"42754","ENSG00000260351",""
"42755","ENSG00000260357","DNM1P34"
"42756","ENSG00000260361",""
"42757","ENSG00000260375",""
"42758","ENSG00000260382",""
"42759","ENSG00000260392",""
"42760","ENSG00000260394","LINC02867"
"42761","ENSG00000260399",""
"42762","ENSG00000260403",""
"42763","ENSG00000260406",""
"42764","ENSG00000260409",""
"42765","ENSG00000260425",""
"42766","ENSG00000260439","LMF1-AS1"
"42767","ENSG00000260444",""
"42768","ENSG00000260447",""
"42769","ENSG00000260469","INSYN1-AS1"
"42770","ENSG00000260477","LINC01584"
"42771","ENSG00000260483",""
"42772","ENSG00000260490","MYL12BP1"
"42773","ENSG00000260496",""
"42774","ENSG00000260532",""
